song_index,artist,song,danceability,energy,tempo,valence,loudness,track_id,track_genre
2991,De-Phazz,Trash Box,0.794,0.633,95.52,0.952,-7.504,6HrtodkpBahf742OAhcLUk,trip-hop
2992,Ben Woodward,Bulletproof,0.59,0.552,155.101,0.635,-10.496,14BMBNRzv24eG6OKoIgPfP,acoustic
2993,Kailash Kher,Rere Rere Bhajarangi,0.655,0.811,114.941,0.468,-5.564,3XpK2yXQiYJQkP40geHtI1,folk
2994,Rolf Zuckowski,Bunt sind schon die Wälder,0.327,0.281,85.697,0.407,-10.041,2Z8pmYcd1bMHcED7SKYM0e,children
2995,Dopplereffekt,Technic 1200,0.791,0.618,135.294,0.483,-11.879,7pIUtnk3nvmjEIG4uGoDZP,detroit-techno
2996,Neolux,Infinity,0.467,0.981,149.955,0.609,-3.37,5wsET7UzdeLwvTkAkVytut,hardstyle
2997,Chez Damier;Ron Trent,Morning Factory,0.891,0.511,123.058,0.103,-9.948,5Ss4qt2UmN2MIugKdbCR6K,chicago-house
2998,Jagjit Singh;Chitra Singh,Tum Ko Dekha To Yeh Khayal Aaya,0.354,0.272,90.566,0.262,-13.642,66KBRmenGEJkTKtbTWl7tS,pop-film
2999,Inner City;LaRae Starr,Good Luck,0.596,0.942,123.999,0.482,-4.419,3N3Omt7BR5p7jF1HP6vGKj,detroit-techno
3000,TOMORROW X TOGETHER,CROWN,0.623,0.8,110.979,0.58,-5.819,0EmYZZ8OqeALedVhijSjsg,k-pop
3001,Emile Pandolfi,The Way We Were,0.33,0.232,65.041,0.0714,-14.112,0DN6SZlDgqlsIHMbXaxOxN,new-age
3002,Ron Trent;Alex Malheiros,Melt into you - Mixed,0.663,0.702,99.976,0.447,-9.069,3NAJcusJmjUchk4PMm2lvN,chicago-house
3003,K. S. Harisankar;Shweta Mohan,Kaalam Azhagai,0.565,0.61,94.936,0.555,-6.004,3qb2j5e55StDIf1FK8SE8C,malay
3004,The Him;Sorana;Kyco;Barkley,Oasis - Kyco x Barkley Remix,0.814,0.755,122.981,0.55,-8.523,5HCMxtjQaeLrNQOT5qRksq,deep-house
3005,Wild Cherry,Play That Funky Music,0.814,0.672,109.394,0.933,-12.068,5uuJruktM9fMdN9Va0DUMl,disco
3006,gavn!,I'd Hate Me Too,0.781,0.455,95.01,0.442,-7.982,7dTTlQbEBPnU1qA4YYVLqj,sad
3007,Andreas Gabalier,I sing a Liad für di,0.793,0.866,126.002,0.934,-4.919,3bDk5adzwYm0HnbTKZzHgq,party
3008,AronChupa;Little Sis Nora,The Woodchuck Song,0.898,0.77,126.031,0.412,-4.97,265SFiKBPvo5ojatV1egRk,swedish
3009,Jana Kramer,I Got the Boy,0.625,0.569,149.987,0.361,-5.954,6tbNaE7kvGNqS7FvJ0dzLB,country
3010,George Jones,A Drunk Can't Be a Man,0.611,0.341,92.727,0.502,-12.675,1295HVfBmEtRedMVr7BAOy,honky-tonk
3011,Harakiri for the Sky,"Fire, Walk with Me",0.383,0.952,145.001,0.278,-4.88,2gBbO8brlTYaLe0BDjvJLh,black-metal
3012,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,Every Valley Shall Be Exalted (Remastered 2014),0.191,0.144,82.429,0.0397,-16.912,6KaKWREZ5U23tciDfjwgOM,sleep
3013,David Healer,"The Village in May (from ""My Neighbor Totoro"")",0.644,0.123,117.983,0.54,-20.926,3uQCvWBV1Wt0GSQhoiZ6Po,disney
3014,Benny Garner,Prelude in C,0.157,0.0579,137.032,0.289,-30.856,7awdbrOwQYaqQ7Zquriqe5,piano
3015,Brian Culbertson,Jingle Bells,0.664,0.744,95.138,0.463,-8.318,4DdZtRZMq1nstcrhNmX6UN,jazz
3016,Buju Banton;Garnett Silk;Sanchez;Tony Rebel;Richie Stephens;Marcia Griffiths;Mad Cobra;General Degree;Nana Mclean;Jack Radics;Terry Ganzie;Thrilla U;Kultra Knox;Dean Fraser,Reggae Dancehall Riddim: Nanny Goat,0.857,0.626,84.993,0.78,-5.906,6jNCeo2QjxhhcK9luJUrIN,dancehall
3017,53 Thieves,waves,0.588,0.427,78.926,0.229,-11.255,05ohEiCZLo3IFITyHJ2liE,chill
3018,Gui Boratto;Renato Ratier,Tesla,0.805,0.528,121.993,0.332,-14.023,3s2N75intBgItaFmBSdM7z,minimal-techno
3019,John Lennon;Yoko Ono;Wiener Sängerknaben;WienerWunderAllerlei;Gerald Wirth,Happy Christmas (War Is Over),0.211,0.307,177.363,0.503,-13.522,6guvPOlxqTnKyBTcwmKcH8,rock
3020,Anson Seabra,Come Close,0.44,0.241,78.083,0.277,-11.581,1a2biJevaaCeW9w32vLyBO,singer-songwriter
3021,Ben Bailey,The Hudson River Challenge,0.35,0.895,69.674,0.0369,-18.451,1677NUQ4igHznpg7NKJVJx,comedy
3022,Prashan Sean;Navin Raaj Mathavan,Anbe Aaruyirae,0.797,0.591,119.05,0.81,-8.811,3ebSznljltY5w7kskNlhma,malay
3023,Die Flippers,Rock 'n' Roll Lady,0.556,0.766,113.999,0.555,-8.864,2KaDpx1e5gSJwmw3A9cIYB,party
3024,Hillsong Worship;Reuben Morgan,Forever Reign,0.389,0.641,82.821,0.248,-6.54,2UlWfUwpJ0wbsh9Kol14e1,world-music
3025,Da Poet;Kayra,Manifest,0.759,0.862,89.976,0.623,-4.604,2oNbJh6ohXY88ispYK9AWK,turkish
3026,Chicken Dance Mix DJ's,Cha Cha Slide,0.974,0.802,122.012,0.541,-7.214,5lTfUzVs9EscoUa3gqLtIU,kids
3027,Bodysnatcher,Bone Casket,0.519,0.911,119.974,0.401,-2.799,3jAqsT9Eg9mHimPDds8ONN,death-metal
3028,Brenda Lee,I'm Sorry,0.357,0.223,204.193,0.314,-12.362,0BgfLQ1dbGysAmDb4gvNBb,rockabilly
3029,"Original (German) Cast of ""Tanz Der Vampire""",Draußen ist Freiheit - 1,0.342,0.282,67.129,0.147,-11.784,6z51AvGJkgus5050M8kL83,show-tunes
3030,Kikki Danielsson,John & Jill,0.604,0.689,151.266,0.889,-10.988,7fag34uWWmEBYo6SAhFIT9,swedish
3031,The Nerves,Paper Dolls,0.295,0.955,174.414,0.377,-4.746,5aNkMeddXkDXbqntUUrTjH,power-pop
3032,Wave Sounds For Sleep,Sleep Sound For Babies - Underwater,0.244,0.145,138.094,0.162,-43.504,1umAjZ6wVUjZIEOAeeULag,sleep
3033,One True God,Afterlife,0.702,0.741,122.006,0.271,-6.332,0FBzoIIRHpb81roPMjpkBX,club
3034,Danny Breaks,Easy,0.696,0.741,159.833,0.643,-13.938,0qPV86ESeKaXVV8kPvHs1N,drum-and-bass
3035,Kamuran Akkor,Beni Kaybettin Artık,0.444,0.684,149.361,0.483,-6.525,6TiiDZgtQ3xJLWzrGBWDmc,psych-rock
3036,Atlanta Rhythm Section,Beautiful Dreamer,0.433,0.264,124.987,0.257,-16.176,7zifvGo02NwK9XYUFiWYsj,blues
3037,Benediction;Kam Lee,Progenitors of a New Paradigm,0.453,0.996,150.002,0.126,-5.903,1qwuOsnKOhrEbOLKZjVVSR,death-metal
3038,黃敏華,堤岸,0.549,0.478,125.917,0.341,-6.186,1Q5d3X55pI7nBXYAdZ0g8Z,cantopop
3039,Hank Williams;Drifting Cowboys,Why Don't You Love Me,0.776,0.361,140.311,0.947,-10.163,5tP3bJn54lflOjlQ8CaTbV,honky-tonk
3040,Jürgen Drews,Das kann doch nicht wahr sein - Remastered 2017,0.654,0.92,129.818,0.578,-2.734,1onYEPJ9rRnjizWuJqFuhp,party
3041,Solomun,Customer Is King,0.797,0.497,123.043,0.0625,-9.977,1SWyGZhn3nyLUZRfWvQ0to,minimal-techno
3042,Showtek;Noisecontrollers,We Live for the Music - Noisecontrollers Remix,0.575,0.88,150.026,0.188,-6.1,3d3v5loMgJyAhAMlh2dULp,hardstyle
3043,Nenhum De Nós,Você Vai Lembrar De Mim,0.384,0.732,188.061,0.302,-6.518,41dhwOsZC28x67fPC16IeK,mpb
3044,Nine Inch Nails,Every Day Is Exactly The Same,0.607,0.941,144.04,0.414,-6.163,11sSvwrDX5BBUhbBZRKUxy,industrial
3045,Ransom,The Countdown,0.613,0.955,150.029,0.38,-3.526,5nHk1p24Y87OY3pC5yuZBc,hardstyle
3046,Nightwish,The Pharaoh Sails To Orion,0.346,0.967,157.507,0.299,-3.01,3pEVBh8MTdpOvVsWrC8Tsr,goth
3047,Billy Idol,Dancing With Myself,0.51,0.696,176.568,0.905,-10.83,1BY1Vd2Bt6JPOhMvsIwtVv,hard-rock
3048,Ministério Adoração e Vida,Hoje Livre Sou,0.475,0.522,147.919,0.227,-3.32,7gHyZziBrTz4kGv9kGAyN2,brazil
3049,Rafael Vázquez;Rondalla Mexicana Del Chato Franco,No Vuelvo Contigo,0.794,0.51,108.242,0.822,-7.017,4lrMwJB2kDo7EoERJE8ZeA,rock-n-roll
3050,Ricky Nelson,Old Enough To Love - Remastered,0.694,0.483,115.032,0.45,-9.749,3lbIsyhdbxUVeh9Mc1iwWW,rockabilly
3051,Güney Marlen,Nasıl Düştüm Bu Derde,0.715,0.414,90.043,0.478,-12.851,6NOMa4tPPbfCmGzNLy8u8K,turkish
3052,Newen Afrobeat,Come y Calla,0.795,0.857,97.01,0.845,-7.772,6v3BRYhBazEhyhm6FeKXL2,afrobeat
3053,Louis Armstrong;The Commanders,"'Zat You, Santa Claus? - Single Version",0.683,0.514,122.097,0.654,-9.168,13SCCInc8juRiBgAH2309G,jazz
3054,Zero 7,"Don't Call It Love - 12"" Version",0.821,0.53,118.022,0.941,-8.752,4dcJyP7pAFnh27ZXzZFW6G,trip-hop
3055,White Lion,You're All I Need,0.506,0.539,118.668,0.208,-10.654,4C8qZRxrteBY9F8r2oZrV3,hard-rock
3056,Håkan Hellström,Det är så jag säger det,0.236,0.571,139.113,0.269,-7.986,3nJtKV23cLqdMzurBX49Tq,goth
3057,Keyakizaka46,避雷針,0.62,0.922,128.022,0.752,-2.898,6Rx4MVUZVDzHqnc1m3bliK,j-idol
3058,Tove Lo,Thousand Miles,0.585,0.813,175.932,0.422,-5.206,6y4FCr8X7TKOLmmb6pk6PA,synth-pop
3059,Wilian Nascimento;Bruna Karla,Quero Descer (Ao Vivo),0.332,0.331,140.788,0.355,-5.421,5G8lsDiUpxvc337PflB9yB,gospel
3060,Afrojack;R3HAB;Au/Ra,Worlds On Fire (with R3HAB & Au/Ra),0.621,0.756,124.039,0.265,-5.623,7grzdNt3eQRiBC70GksRp1,edm
3061,Crows in the Rain,Lucid Dri:m,0.382,0.553,130.005,0.0393,-6.902,6Ks4IDn7LlJAolA70hEUYQ,iranian
3062,Eikichi Yazawa,RUN & RUN - Remastered 2022,0.562,0.645,129.92,0.577,-9.019,5yIdYQ6ng5IIYzqzaYP8lr,rockabilly
3063,Hinatazaka46,声の足跡,0.602,0.777,129.995,0.584,-2.22,4e9zzuMk0A2PmL2OUMkLDB,j-pop
3064,Brian Eno,Inclusion,0.101,0.241,90.234,0.0369,-17.526,3rLe832ZEZfpBmkgXGSrtX,ambient
3065,Almir Sater;Renato Teixeira,Quando A Gente Chama,0.645,0.511,115.032,0.554,-8.542,70nXAhFHmRPP0vcZV7lmn8,mpb
3066,Arijit Singh;Asees Kaur,Bandeya Rey Bandeya,0.445,0.615,123.984,0.235,-7.714,69EBg5Kl8SwvDfxFQ1aPNY,pop-film
3067,Virtual Riot,REDLINE,0.684,0.993,140.025,0.534,-1.866,2rAH5DmorvybHnY6wqFaIA,dub
3068,Terry Oldfield,The Africans,0.414,0.325,79.999,0.0771,-15.885,116LNpxHOOmP0OvunC8WDp,new-age
3069,Saurom,La Poetisa,0.526,0.806,130.051,0.464,-5.179,1GiRj5yKavoBDJZqZkLPFc,spanish
3070,Kygo;Gryffin;Calum Scott,Woke Up in Love,0.643,0.585,106.015,0.188,-5.994,21H0pUV2uPIPcFnFhgTBjo,edm
3071,Frédéric Chopin;Wilhelm Kempff,"Berceuse in D-Flat Major, Op. 57",0.368,0.0334,97.2,0.128,-30.83,5EE1IDPjm2vQ4sYqXEdM0s,classical
3072,Allison,Vamos Otra Vez,0.493,0.956,180.002,0.418,-2.228,2hMFkTRHfUn9QShgYLsTWb,punk-rock
3073,Exaltasamba,"Eu Não Consigo Sem Você - Ao Vivo Na Ilha Da Magia,Brasil/2008",0.596,0.562,154.933,0.791,-10.065,40EAJO488i1OAWUnq30gDm,samba
3074,Darshan Raval,Ek Tarfa - Reprise,0.32,0.453,72.424,0.444,-9.537,2XXea7eZyOyQWHHs4s7yI2,pop
3075,Anirudh Ravichander,"Nenjame (From ""Doctor"")",0.45,0.647,139.933,0.122,-9.067,491DwnBb3MA8RzyA2E0Skt,hip-hop
3076,Ewa Konstancja Bułhak,Ajka Bajka,0.449,0.099,174.043,0.465,-14.272,0imgTVUlGu4iPSm3khZLXS,disney
3077,Matias Aguayo,Walter Neff,0.887,0.718,121.026,0.551,-9.512,153SF3TgrvccYnBBHfTjQR,minimal-techno
3078,Bernward Koch,Walking Through Clouds,0.301,0.151,106.662,0.0797,-13.586,7csUyPBYHadIijsrtHyea6,new-age
3079,Brock Ansiolitiko,En un millón de letras,0.601,0.707,164.051,0.542,-10.311,1wFtNDE7fbr3emIGNqbMo0,spanish
3080,Orlando Marin,El Timbalero,0.645,0.537,103.785,0.84,-12.642,1fCI6EuZsIBtnNCFaohiiO,salsa
3081,The Rare Occasions,Notion,0.309,0.883,159.488,0.312,-3.825,0sTlGEld0h8kIPZaKDYUf4,indie
3082,Brett Eldredge,Christmas Time Is Here,0.322,0.301,74.518,0.234,-11.993,493RXTNYIr027MGi30cT1B,country
3083,Henrique & Diego;DENNIS,Tchau Tchau,0.58,0.834,135.936,0.734,-4.266,1psCVg04oOY36IqUVyRfhO,sertanejo
3084,Conan,Crown of Talons,0.381,0.382,104.286,0.0945,-12.715,4y1N0YFguPqanlgfZB0YGa,black-metal
3085,Lost Frequencies;Janieck,Reality,0.714,0.697,122.145,0.602,-7.887,1Mys1gf9SkMBAVGGxpkJ7d,edm
3086,Spitfire,Apna Karenge,0.895,0.787,98.093,0.785,-6.209,3ETpSnZ7CAU5ebe0glWfnf,punk
3087,Jonas Brothers,Sucker,0.842,0.734,137.958,0.952,-5.065,22vgEDb5hykfaTwLuskFGD,dance
3088,Nouvelle Vague;Camille,In a Manner of Speaking,0.805,0.337,119.98,0.643,-12.664,4ygRdvjxDYngbgddCtXDjT,electronic
3089,Hysteric Panic,GO! GO! MANIAC,0.443,0.981,125.118,0.528,-3.23,0R4zxMOYHEQJIOxqN5ZOCZ,j-idol
3090,Ajda Pekkan,Dert Bende Derman Sende,0.328,0.521,106.31,0.748,-9.804,7K1XtggTqNXQeciAF5rLWN,turkish
3091,Diogo Nogueira;Xande De Pilares,Cai No Samba - Ao Vivo Em Brasil/2007,0.612,0.792,130.741,0.85,-6.707,1cTEXAHKB72ela5dXbesG8,samba
3092,Drunk Mums,Urban Cowboy,0.584,0.685,133.051,0.604,-7.45,3QPgfdSDZM2L5QcHYSbcvS,garage
3093,TOMORROW X TOGETHER,9 and Three Quarters (Run Away),0.639,0.756,128.931,0.531,-4.42,1rqb2FCXVn2HNL1afJEnTr,k-pop
3094,Liquid Soul;Zyce;Solar Kid,Anjuna,0.775,0.902,136.011,0.101,-7.896,3LHCdEoFMgqaEGmMtAN3Hu,trance
3095,Stephanie,Ouragan,0.707,0.75,117.986,0.881,-6.987,4DyI5W9u1mM3vmXtqWq2wC,disco
3096,La Sonora Dinamita;Pablo Montero,Se Me Perdió La Cadenita,0.799,0.824,97.027,0.813,-3.662,49vFnqwiqTnZVwLZyRLW3B,salsa
3097,Aurelina Dourado,Na Alegria ou na Dor,0.665,0.665,139.948,0.441,-5.011,0qTmSeOA6pQsqQmCTkRMp4,gospel
3098,Periphery,The Bad Thing,0.311,0.953,132.856,0.417,-4.96,5RnXQZ65F3uEHca395z6cz,metalcore
3099,Los Pasteles Verdes,No Se Que Tengo No Sé,0.579,0.471,123.353,0.445,-12.98,1Dawu8rFPIJtemEb5NPnHP,rock-n-roll
3100,Poop Emoji,The Pokémon Sleep Song,0.789,0.474,130.011,0.555,-8.903,5AsLYPtIcq0iqguqu8hrdc,kids
3101,Koo Koo Kanga Roo,200 Worms,0.917,0.759,99.972,0.865,-4.866,3v4xCPrhodBQLnNOxqFG5J,kids
3102,The Bridge City Sinners,The Damned,0.404,0.577,112.215,0.637,-8.272,34HNaUhhTgO1jvfEuXHFyz,acoustic
3103,Barış Manço,Sahilde,0.487,0.404,87.451,0.558,-14.163,22mL6s4MifXlhbIp8du1iW,psych-rock
3104,Ali Farka Touré;Toumani Diabaté,Ruby,0.361,0.31,177.659,0.408,-12.102,37IbDeC2CfODD3OGcAO8Vd,afrobeat
3105,Brasas do Forró,Pra Recomeçar - Ao Vivo,0.429,0.727,129.886,0.537,-8.438,1AQ397uYjLbIKHR9YLDrU7,forro
3106,Gravity;DC Krma;Outfly;RORO;Started Off Poor,KIMONO,0.672,0.673,139.848,0.333,-6.699,3yAoryfVJoowaJpbxezXaB,indian
3107,Shinedown,The Crow & the Butterfly - Live from Washington State,0.29,0.857,148.946,0.235,-3.001,5XRuPxMShwVlQVS8jdCSbp,grunge
3108,Auli'i Cravalho,How Far I'll Go,0.571,0.307,83.72,0.108,-10.958,1ERshJBUZysordGDZr5B3t,disney
3109,Bobby Darin,Splish Splash,0.645,0.943,147.768,0.965,-1.526,40fD7ct05FvQHLdQTgJelG,rock-n-roll
3110,Frontliner;Sik-Wit-It,What You Got,0.454,0.952,170.01,0.233,-2.6,0kltHDULdtIKai2IcVHfu4,hardstyle
3111,Estela Nuñez,Cien Años,0.542,0.259,101.694,0.709,-13.377,7Cugqd8YfpwvGxCkmJn9lH,rock-n-roll
3112,fenekot,Eenie Meenie,0.696,0.449,173.809,0.289,-10.647,0puAY0GWEpztzZ01cqvXkj,chill
3113,OneRepublic,Love Runs Out,0.715,0.931,120.025,0.742,-3.793,3cOO5IQtOYs7huq4Z6lYfr,piano
3114,El Michels Affair,Blind Love,0.584,0.629,150.745,0.519,-12.071,01zqlg8u8YHdSNdlgTUJUm,afrobeat
3115,Wolfgang Amadeus Mozart;Danielle Laval,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 6. Variation V",0.309,0.00917,76.791,0.679,-35.767,5qXK6Tfrw2dVzb5uM992wP,classical
3116,Ronaldo Viola e João Carvalho,Desatino,0.505,0.559,100.665,0.383,-6.727,7xa3f3Kb28JAWEUv4lfj9F,sertanejo
3117,Smyang Piano,Life Goes On,0.38,0.0751,150.796,0.115,-22.998,6v712JjelPt8DeJRQqLN1V,piano
3118,Ray Price,Let Me Talk to You,0.371,0.203,84.841,0.264,-14.63,0444nJqtS1f9Ol77KiJHKt,honky-tonk
3119,"Crosby, Stills, Nash & Young",Our House,0.592,0.205,140.282,0.378,-14.601,2hitsKa8SthKhRJBXUHbIv,blues
3120,Terrence Parker,Gratiot Avenue Piano,0.802,0.879,124.0,0.962,-5.117,439rignaksYfsqi7V8YOld,detroit-techno
3121,Kool & The Gang,Hold On,0.793,0.601,103.003,0.703,-8.179,3GrTxDPEBPyofDy06rO9mj,disco
3122,Laus Høybye,"Krummes Sang (Fra filmen ""Krummerne"")",0.836,0.691,114.74,0.928,-4.169,6rRuG3E12B4azISq3s8mfO,disney
3123,Lil Tjay,Mixed Emotions,0.644,0.502,113.93,0.431,-9.57,375PG35fYzLTG6jkrJbegL,r-n-b
3124,Urszula,Ja Płaczę,0.512,0.654,94.74,0.507,-5.525,0qwU4qCtm3aUqcAUISMhMz,synth-pop
3125,Ben Mazué,Quand je marche,0.511,0.593,76.842,0.19,-9.512,2Y4CWtO7CFJiEmif4LQ9U4,french
3126,Idina Menzel,At This Table,0.41,0.208,67.744,0.368,-11.091,2UF2hAUTunGetAF7NDaLgi,show-tunes
3127,Omiki,Na Le,0.538,0.977,140.038,0.0704,-5.511,34HLm0LVMY1rYEUKQBZrVP,trance
3128,Shiloh Dynasty;Unclenathannn,"No I Don't Want, Just Anyone",0.54,0.373,133.821,0.325,-11.886,5izbsJIjDKUrwwnsePlOKO,chill
3129,Mariah Angeliq;Bad Gyal;Maria Becerra,BOBO,0.714,0.818,92.004,0.541,-6.016,4ZTbRAF9eAiV1RPLyzESV0,latin
3130,Die Draufgänger,Pfusch die Mauer,0.74,0.856,132.052,0.881,-4.295,54jZKreI2TSMCmADAG0GHe,party
3131,Bruno & Marrone,Não Tente Me Impedir - Ao Vivo,0.577,0.79,149.98,0.556,-7.731,7F4jKReNs1h8ujuz02Rsji,sertanejo
3132,Paul Johnson,The Groove Goes On - Original Mix,0.781,0.916,129.034,0.548,-7.038,1ZlhCwUMH0b2gKm8X5qNFg,chicago-house
3133,Jason Mraz,Let's See What The Night Can Do,0.392,0.423,113.537,0.288,-7.813,3dglCYsVMjPbDlU2CC9Vq7,acoustic
3134,Marshmello,Before U,0.597,0.94,140.031,0.585,-3.049,1iyXU0LHY9Irw7oohGf7hb,progressive-house
3135,Skeez;Rapido,Jack Daniels,0.851,0.666,126.019,0.842,-10.409,3nmN95fE6CiUBB57kePRZD,german
3136,sonolon,city skyline,0.684,0.445,90.016,0.547,-7.685,6gmA1bfjCubvwRgQhHmerj,study
3137,Mayhem,I Am the Labyrinth,0.121,0.873,96.742,0.0458,-5.598,2kxrOSUTm4YRisCQGx3P41,black-metal
3138,Ricardo Iorio,De Pismanta A Bauchaceta,0.422,0.811,120.029,0.619,-6.535,3NGzh77E6STpF9BjNhemvb,heavy-metal
3139,Bezerra Da Silva,Maloca o Flagrante,0.699,0.742,96.714,0.89,-6.557,30ygEBpQYeFE6Qe5KnIh9C,samba
3140,Booka Shade,Body Language - Interpretation,0.8,0.803,128.006,0.668,-9.156,2zjDsffctRXJyVLfaxnvWJ,minimal-techno
3141,Jerry Garcia Band;Jerry Garcia,I'll Take A Melody - Live,0.544,0.527,122.701,0.465,-9.615,4JqzGkkvjziDmYfPB4r8yf,bluegrass
3142,Niconé;Sascha Braemer;Narra,Caje (Album Edit) - Orginal Version,0.708,0.735,122.959,0.72,-9.656,2rfJqaiKKH2VFzj61oscaa,minimal-techno
3143,Lefties Soul Connection,The Waddle,0.641,0.837,86.177,0.813,-5.248,64SXxSKy3ZIKuGk5vyve7Z,afrobeat
3144,My Hair is Bad,芝居,0.574,0.526,78.971,0.394,-5.781,2Tv4NhYavSni05V7IIT17w,j-pop
3145,El Bordo,Indómito Sentir,0.606,0.753,126.044,0.651,-5.194,0ldljvvUw0ApIcnVdzrupm,punk-rock
3146,Styles & Breeze;Darren Styles,You're My Angel - DS VIP Edit,0.607,0.96,160.066,0.16,-4.109,669paBUfzlLFC7Lhb4xqnJ,happy
3147,Ctrl-Z;Freestylers;Navigator;Datsik;Excision,Ruffneck 09 - Excision & Datsik Remix,0.782,0.831,140.073,0.209,-5.55,4ewtMhaOEX1eBoXhvJoIns,breakbeat
3148,Teemu Roivainen,Andalusia,0.529,0.745,126.043,0.277,-6.716,1mZdUtvZFhNvS2zP4X2Pil,tango
3149,Andrés Calamaro;Julio Iglesias,Bohemio,0.784,0.461,102.165,0.733,-9.546,0txb2qyDV7sVBLv2KvtbW2,alt-rock
3150,Mac Ayres,Slow Down,0.729,0.338,119.345,0.184,-12.816,3XstzgzP0rp3bzElEnRVHv,chill
3151,Jon Caryl,Losing You,0.542,0.363,127.905,0.537,-12.565,0WMDVSpzpRBuRqMWbbbYVI,sad
3152,aspidistrafly,Landscape With a Fairy,0.303,0.291,111.327,0.197,-12.932,19doORzyzOFARW6I0Fydc8,ambient
3153,Sainte,Hunnids,0.776,0.464,129.07,0.52,-11.044,1N4WFXhgmkrTRxK0X7R90u,chill
3154,The Falcon,Blackout,0.319,0.938,191.989,0.87,-7.169,6nvVrOYJKgeLHobIFrA2w2,hardcore
3155,Şam,Efsane,0.585,0.46,112.273,0.0921,-9.54,6wdT1ioy3SlobYfXJRUG1y,turkish
3156,Pritam;Arijit Singh;Amitabh Bhattacharya;Jonita Gandhi,Deva Deva,0.539,0.729,112.074,0.435,-7.588,4SqPZorSDuUtvdJwVGeZRC,indian
3157,Nick León,Bachetrón,0.787,0.782,105.991,0.506,-7.319,1kJwBiHE5PjtqvbOH697Gv,club
3158,Lifehouse,Breathing,0.499,0.82,144.949,0.593,-6.163,3oOO9PWp1izU4AxZ4SWqzH,grunge
3159,Billy Preston,I'm Never Gonna Say Goodbye,0.348,0.376,141.77,0.208,-10.072,6BDWITl9HpvfD0Kacsmcu3,disco
3160,Midian Lima;Arthur Callazans,Job,0.517,0.576,131.933,0.228,-5.384,2M857I621lLa6qTKTGd4Pt,gospel
3161,Maxence Cyrin,Salon musique,0.348,0.0427,165.491,0.158,-30.862,3Hv2XS0W9g4FAGzXCOYEnn,ambient
3162,Inspector,Brindo Por Ti,0.609,0.815,148.838,0.858,-4.26,6XeuHuEhijEhvt2KXsJGvZ,ska
3163,Sajeer Koppam,Nee Mazhayayi,0.519,0.457,110.036,0.327,-6.242,1YeIfRzBJlQYH8tLzpUf00,malay
3164,Desejo De Menina,Sinto Falta de Você,0.585,0.863,83.982,0.617,-5.347,3xpRBt2wHpvh9lrILKngPb,forro
3165,The Theorist,Heartbreak Anniversary - Piano Arrangement,0.368,0.261,133.232,0.198,-19.773,70xkPyYuIxxTs0Fx4VNp9M,piano
3166,Ados,Gri,0.465,0.824,83.238,0.449,-6.974,1gxXYbu3reRQZMCuh5jMnJ,turkish
3167,Plastilina Mosh,Graceland,0.627,0.856,96.963,0.777,-8.674,5yr3x2a1Qoz3cECLhuAbqa,afrobeat
3168,Multani,Kalyan,0.763,0.414,125.0,0.498,-11.165,2RoTe14GxtkU0ZzCgKys5X,electronic
3169,When Chai Met Toast,Beautiful World,0.621,0.524,139.862,0.246,-7.588,1cVZkFOstLUv5DTk9KwkbN,folk
3170,BiS,Primal.,0.309,0.959,184.129,0.256,-3.551,017KcLLlvf36HA4l9lqo2p,j-idol
3171,Lars Winnerbäck,Sen du var här,0.468,0.942,149.743,0.511,-2.837,2PKwbR1UpeLgjWSZRGuUyP,swedish
3172,Alberto Vazquez,Cuando Brilla La Luna,0.455,0.455,98.718,0.466,-7.539,69V5zjHCZzpu7qrqi0N0p6,rock-n-roll
3173,Kemuel,Desperta (Wake),0.631,0.864,130.956,0.683,-7.573,2LfquTDV6epNOks2I18TfJ,groove
3174,SLANDER;Ganja White Night,Miss You,0.392,0.472,74.473,0.0526,-7.225,2lxoIZS8tpFwbiJyrDYguI,dub
3175,Bombo Rosa,Make It Bang,0.782,0.82,127.018,0.306,-8.402,6Xxdh2TJxj86kpgQ1gR9Ai,breakbeat
3176,(Hed) P.E.,Girlfriend,0.635,0.698,179.959,0.568,-10.039,6TpYvwKAkPKUHd61UXznWO,industrial
3177,Charly Lownoise & Mental Theo,Just Can't Get Enough - Radio Edit,0.531,0.997,138.011,0.458,-4.509,2l2zYplvdjpRDEAmoHKX0t,happy
3178,Jorge Drexler,Corazón de cristal,0.686,0.212,134.12,0.189,-16.961,0T5qABWOBtr9qbTTx54PSG,afrobeat
3179,George Jones,You Comb Her Hair,0.524,0.248,104.158,0.461,-10.776,61cQDcq3f9qV3TCybP0JwV,honky-tonk
3180,Nakatomi,Children Of The Night - Radio Edit,0.592,0.894,171.39,0.654,-6.236,1fGqXnx6lkyfCUTORlPYT6,happy
3181,Sorriso Maroto,Fica Combinado Assim - Ao Vivo,0.661,0.701,139.96,0.602,-9.471,0b8F5Pv3iny2YbIC7zYu8U,pagode
3182,Kerry Butler;Cheyenne Jackson,Suspended in Time,0.604,0.381,108.056,0.366,-6.631,5pMGYjNxev2isV9pm7ATF0,show-tunes
3183,Alphaxone;XERXES THE DARK,Unveiling the Script,0.0845,0.198,84.997,0.0317,-24.703,26eM5zn78mxTPZ7mujiZxj,iranian
